,Rank,isIP,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,Domain_http,LongURL,TinyURL,Label
31829,0,0,1,0,0,0,1,1,0,0,1,1
31830,1,0,1,0,0,0,0,0,0,1,0,1
31831,1,0,0,1,0,0,1,1,0,1,0,1
31832,0,0,1,0,0,0,0,0,0,0,0,0
31833,1,0,1,0,0,0,0,0,0,1,0,1
31834,1,0,1,0,0,0,1,0,0,0,0,0
31835,1,0,1,0,0,0,0,0,0,0,0,1
31836,1,0,0,1,0,0,0,0,0,0,1,1
31837,0,0,1,0,0,0,0,1,0,1,0,1
31838,0,0,1,0,0,0,0,0,0,0,0,0
31839,1,0,0,1,0,0,0,1,0,1,0,1
31840,1,0,1,0,0,0,0,0,0,1,0,1
31841,0,0,1,0,0,0,0,1,0,1,0,0
31842,0,0,1,0,0,0,0,0,0,0,0,1
31843,1,0,0,1,0,0,1,1,0,1,0,1
31844,0,0,1,0,0,0,1,1,0,1,0,1
31845,1,0,1,0,0,0,0,0,0,0,0,0
31846,1,0,1,0,0,0,0,0,0,0,0,0
31847,0,0,1,0,0,0,0,1,0,0,0,0
31848,0,0,1,0,0,0,0,0,0,1,0,0
31849,0,0,0,1,0,0,0,1,0,1,0,0
31850,1,0,1,0,0,0,0,0,0,1,0,1
31851,1,0,1,0,0,0,0,1,0,0,0,0
31852,1,0,0,1,0,0,0,1,0,0,0,0
31853,0,0,1,0,0,0,0,1,0,0,0,0
31854,1,0,1,0,0,0,0,0,0,0,0,0
31855,1,0,1,0,0,0,0,1,0,1,0,1
31856,0,0,1,0,0,0,0,0,0,0,1,0
31857,1,0,0,1,0,1,0,0,0,1,0,1
31858,1,0,0,1,0,0,0,0,0,0,0,1
31859,0,0,1,0,0,0,0,1,0,0,1,0
31860,0,0,1,0,0,0,0,1,0,1,0,0
31861,1,0,1,0,0,0,1,1,0,1,0,1
31862,0,0,0,1,0,0,0,1,0,0,0,0
31863,1,0,0,1,0,0,0,1,0,0,0,1
31864,1,0,1,0,0,0,0,1,0,1,0,1
31865,0,0,1,0,0,0,0,1,0,1,0,0
31866,1,0,0,1,0,0,0,0,0,1,0,1
31867,1,0,1,0,0,0,1,1,0,1,0,1
31868,0,0,1,0,0,0,0,0,0,0,0,0
31869,1,0,0,1,0,0,0,0,0,0,0,1
31870,1,0,1,0,0,0,0,0,0,0,0,0
31871,1,0,0,1,0,0,0,1,0,0,0,0
31872,0,0,1,0,0,0,1,0,0,0,0,1
31873,0,0,1,0,0,0,0,0,0,0,0,0
31874,1,0,1,0,0,0,0,1,0,0,0,0
31875,0,0,1,0,0,0,0,1,0,0,0,0
31876,1,0,0,1,0,0,0,0,0,0,0,1
31877,1,0,1,0,0,0,0,0,0,0,0,0
31878,0,0,1,0,0,0,0,0,0,0,0,0
31879,1,0,1,0,0,0,0,1,0,0,0,0
31880,0,0,1,0,0,0,0,1,0,0,0,0
31881,1,0,1,0,0,0,0,1,0,1,0,1
31882,0,0,1,0,0,0,0,1,0,1,0,0
31883,1,0,0,1,0,0,0,1,0,1,0,1
31884,0,0,0,1,0,0,0,0,0,1,0,0
31885,1,0,1,0,0,0,0,1,0,0,0,0
31886,0,0,0,1,0,0,0,1,0,0,0,0
31887,1,0,0,1,0,0,0,1,0,1,0,1
31888,0,0,1,0,0,0,0,1,0,0,0,0
31889,0,0,1,0,0,0,0,0,0,0,0,0
31890,0,0,1,0,0,0,0,0,0,0,1,0
31891,0,0,1,0,0,0,0,1,0,1,0,0
31892,0,0,1,0,0,0,0,0,0,1,0,0
31893,0,0,1,0,0,0,0,1,0,0,0,1
31894,1,0,0,1,0,0,0,0,0,0,0,1
31895,0,0,1,0,0,0,0,0,0,0,0,0
31896,0,0,0,1,0,0,0,1,0,0,0,0
31897,1,0,0,1,0,0,0,0,0,0,0,1
31898,1,0,0,1,0,0,0,1,0,0,0,1
31899,0,0,0,1,0,0,0,0,0,0,0,0
31900,1,0,1,0,0,0,0,1,0,0,0,0
31901,1,0,0,1,0,0,0,1,0,1,0,1
31902,1,0,1,0,0,0,0,1,0,1,0,1
31903,0,0,0,1,0,0,0,1,0,1,0,0
31904,1,0,0,1,0,1,0,0,0,0,0,1
31905,1,0,1,0,0,0,0,1,0,0,0,0
31906,1,0,0,1,0,0,0,1,0,1,0,1
31907,1,0,0,1,0,0,0,1,0,0,0,1
31908,1,0,1,0,0,0,0,1,0,0,0,0
31909,0,0,0,1,0,0,0,1,0,0,0,0
31910,0,0,1,0,0,0,0,1,0,0,0,0
31911,1,0,0,1,0,0,0,1,0,1,0,1
31912,0,0,1,0,0,0,0,1,0,0,0,0
31913,1,0,0,1,0,0,1,1,0,1,0,1
31914,0,0,0,1,0,0,0,1,0,1,0,0
31915,0,0,0,1,0,0,0,0,0,0,0,0
31916,0,0,1,0,0,0,0,1,0,0,0,0
31917,0,0,0,1,0,0,1,1,0,1,0,0
31918,1,0,0,1,0,0,0,1,0,1,0,1
31919,1,0,0,1,0,0,0,1,0,0,0,1
31920,0,0,1,0,0,0,0,0,0,0,0,0
31921,1,0,0,1,0,0,1,1,0,1,0,1
31922,1,0,1,0,0,0,0,1,0,0,0,1
31923,1,0,1,0,0,0,0,0,0,0,0,0
31924,0,0,1,0,0,0,0,0,0,1,0,1
31925,1,0,0,1,0,0,0,1,0,0,0,1
31926,1,0,1,0,0,0,0,1,0,1,1,1
31927,1,0,0,1,0,0,1,0,0,1,0,1
31928,1,0,0,1,0,0,1,0,0,1,0,1
31929,0,0,1,0,0,0,0,0,0,1,0,0
31930,1,0,1,0,0,0,0,1,0,0,1,0
31931,0,0,0,1,0,0,0,0,0,0,0,0
31932,1,0,1,0,0,0,0,0,0,1,0,1
31933,0,0,1,0,0,0,1,1,0,1,0,1
31934,0,0,1,0,0,0,1,1,0,1,0,1
31935,1,0,1,0,0,0,0,1,0,1,0,1
31936,0,0,0,1,0,0,0,1,0,0,0,0
31937,0,0,1,0,0,0,0,0,0,0,0,0
31938,1,0,0,1,0,0,0,1,0,1,0,1
31939,1,0,1,0,0,0,0,1,0,1,0,1
31940,1,0,1,0,0,0,0,1,0,0,0,0
31941,1,0,0,1,0,0,0,0,0,0,0,1
31942,1,0,0,1,0,0,0,1,0,1,0,1
31943,0,0,1,0,0,0,0,0,0,0,0,0
31944,1,0,1,0,0,0,0,1,0,0,0,0
31945,1,0,1,0,0,0,0,1,0,0,1,0
31946,1,0,1,0,0,0,0,0,0,0,0,0
31947,1,0,1,0,0,0,0,1,0,0,0,0
31948,1,0,0,1,0,0,0,1,0,0,0,1
31949,0,0,1,0,0,0,0,0,0,0,0,0
31950,0,0,1,0,0,0,0,1,0,1,0,1
31951,1,0,1,0,0,0,0,1,0,0,0,0
31952,1,0,0,1,0,0,0,0,0,1,0,1
31953,1,0,0,1,0,0,0,1,0,0,0,0
31954,1,0,1,0,0,0,0,0,0,0,0,0
31955,1,0,0,1,0,0,1,0,0,1,0,1
31956,0,0,1,0,0,0,0,1,0,0,0,0
31957,1,0,0,1,0,0,0,0,0,0,0,1
31958,1,0,0,1,0,0,0,0,0,0,0,0
31959,1,0,0,1,0,0,0,0,0,0,0,0
31960,1,0,0,1,0,0,1,1,0,0,0,1
31961,1,0,1,0,0,0,0,0,0,1,0,0
31962,1,0,0,1,0,0,0,1,0,1,0,1
31963,1,0,0,1,0,0,0,1,0,0,0,0
31964,1,0,0,1,0,0,0,0,0,1,0,1
31965,0,0,1,0,0,0,0,1,0,0,0,0
31966,0,0,1,0,0,0,0,0,0,1,0,0
31967,1,0,0,1,0,0,0,1,0,1,0,1
31968,1,0,0,1,0,0,0,1,0,0,0,1
31969,1,0,0,1,0,0,1,0,0,0,0,1
31970,1,0,1,0,0,0,0,1,0,0,0,0
31971,1,0,0,1,0,0,0,0,0,0,0,1
31972,1,0,0,1,0,0,0,0,0,0,0,0
31973,1,0,0,1,0,0,1,1,0,1,0,1
31974,1,0,1,0,0,0,0,1,0,0,0,1
31975,1,0,1,0,0,0,0,0,0,0,0,0
31976,1,0,0,1,0,0,0,1,0,0,0,1
31977,1,0,1,0,0,0,1,1,0,1,0,1
31978,1,0,0,1,0,0,0,1,0,1,0,1
31979,1,0,1,0,0,0,0,1,0,0,0,1
31980,1,0,1,0,0,0,0,1,0,1,0,1
31981,1,0,0,1,0,0,0,0,0,1,0,1
31982,1,0,0,1,0,0,0,0,0,0,0,0
31983,1,0,0,1,0,0,0,1,0,1,0,1
31984,1,0,1,0,0,0,0,0,0,0,0,0
31985,1,0,1,0,0,0,0,0,0,0,1,0
31986,1,0,0,1,0,0,0,1,0,1,0,1
31987,1,0,0,1,0,0,1,0,0,0,0,1
31988,0,0,1,0,0,0,0,1,0,0,0,0
31989,1,0,0,1,0,0,0,1,0,1,0,1
31990,1,0,0,1,0,0,0,1,0,1,0,1
31991,0,0,1,0,0,0,0,0,0,0,0,0
31992,1,0,0,1,0,0,0,1,0,1,0,1
31993,0,0,1,0,0,0,0,0,0,0,0,0
31994,1,0,1,0,0,0,1,1,0,1,0,1
31995,1,0,0,1,0,0,0,1,0,1,0,1
31996,1,0,1,0,0,0,0,1,0,0,0,0
31997,1,0,0,1,0,0,0,1,0,1,0,1
31998,1,0,1,0,0,0,1,1,0,1,0,1
31999,1,0,0,1,0,0,1,1,0,1,0,1
32000,1,0,0,1,0,0,0,0,0,0,0,0
32001,1,0,0,1,0,0,1,1,0,1,1,1
32002,0,0,1,0,0,0,0,1,0,0,0,0
32003,0,0,1,0,0,0,0,0,0,0,0,0
32004,1,0,1,0,0,0,0,1,0,0,0,0
32005,1,0,0,1,0,0,0,0,0,0,0,0
32006,1,0,0,1,0,0,0,1,0,1,0,1
32007,0,0,1,0,0,0,0,0,0,0,0,0
32008,1,0,1,0,0,0,0,0,0,0,1,0
32009,1,0,0,1,0,0,0,0,0,0,0,0
32010,1,0,0,1,0,0,1,1,0,1,0,1
32011,1,0,1,0,0,0,0,1,0,0,0,0
32012,0,0,0,1,0,0,0,0,0,0,0,0
32013,1,0,0,1,0,0,0,1,0,0,0,0
32014,1,0,0,1,0,0,0,1,0,1,0,1
32015,0,0,0,1,0,0,0,1,0,0,0,0
32016,0,0,1,0,0,0,0,0,0,0,0,0
32017,1,0,1,0,0,0,0,1,0,0,0,0
32018,1,0,1,0,0,0,0,0,0,0,0,0
32019,0,0,1,0,0,0,0,1,0,1,0,0
32020,1,0,0,1,0,0,0,1,0,0,0,0
32021,1,0,0,1,0,0,0,0,0,1,0,1
32022,1,0,0,1,0,0,1,0,0,1,0,1
32023,1,0,1,0,0,0,0,0,0,0,0,0
32024,0,0,1,0,0,0,0,0,0,0,0,0
32025,0,0,1,0,0,0,0,0,0,0,1,1
32026,1,0,0,1,0,0,0,1,0,1,0,1
32027,1,0,1,0,0,0,0,1,0,0,0,0
32028,0,0,0,1,0,0,0,0,0,0,0,0
32029,1,0,0,1,0,0,0,0,0,0,0,0
32030,1,0,1,0,0,0,0,1,0,0,0,0
32031,1,0,0,1,0,0,0,1,0,1,1,1
32032,1,0,1,0,0,0,0,1,0,0,0,0
32033,1,0,0,1,0,0,0,1,0,0,0,0
32034,1,0,0,1,0,0,0,0,0,0,0,1
32035,1,0,1,0,0,0,0,1,0,1,0,1
32036,1,0,0,1,0,1,0,1,0,0,0,1
32037,1,0,0,1,0,0,0,1,0,0,0,1
32038,1,0,0,1,0,0,1,1,0,1,0,1
32039,1,0,0,1,0,0,0,1,0,0,0,0
32040,1,0,1,0,0,0,0,1,0,0,0,0
32041,1,0,1,0,0,0,1,0,0,0,0,0
32042,1,0,0,1,0,0,1,1,0,1,0,1
32043,0,0,0,1,0,0,0,1,0,1,0,0
32044,0,0,1,0,0,0,0,0,0,0,0,0
32045,1,0,0,1,0,0,0,1,0,0,0,0
32046,1,0,0,1,0,0,0,0,0,0,0,1
32047,1,0,0,1,0,0,1,1,0,1,0,1
32048,1,0,1,0,0,0,0,1,0,1,0,1
32049,1,0,1,0,0,0,0,1,0,1,0,1
32050,0,0,0,1,0,0,0,1,0,0,0,0
32051,1,0,0,1,0,0,0,1,0,0,0,0
32052,1,0,1,0,0,0,1,1,0,0,0,0
32053,0,0,1,0,0,0,0,1,0,0,0,0
32054,0,0,1,0,0,0,0,1,0,0,1,1
32055,1,0,0,1,0,0,0,0,0,0,0,0
32056,0,0,0,1,0,0,0,1,0,0,0,0
32057,0,0,0,1,0,0,0,0,0,0,0,0
32058,1,0,0,1,0,0,0,0,0,0,1,1
32059,0,0,1,0,0,0,0,0,0,0,0,1
32060,0,0,0,1,0,0,0,1,0,0,0,0
32061,1,0,1,0,0,0,0,0,0,0,0,0
32062,1,0,1,0,0,0,0,1,0,0,0,0
32063,0,0,1,0,0,0,0,1,0,0,0,0
32064,1,0,1,0,0,0,0,1,0,1,0,1
32065,1,0,0,1,0,0,0,0,0,0,0,0
32066,0,0,1,0,0,0,0,0,0,0,0,0
32067,1,0,1,0,0,0,0,1,0,1,0,1
32068,1,0,1,0,0,0,1,1,0,0,0,1
32069,1,0,1,0,0,0,0,1,0,0,0,0
32070,0,0,1,0,0,0,0,1,0,1,0,0
32071,1,0,1,0,0,0,0,0,0,0,0,0
32072,1,0,0,1,0,0,1,1,0,1,0,1
32073,0,0,1,0,0,0,0,1,0,0,1,0
32074,1,0,0,1,0,0,0,0,0,0,0,0
32075,1,0,0,1,0,0,0,1,0,1,0,1
32076,1,0,0,1,0,0,0,0,0,1,0,1
32077,1,0,1,0,0,0,0,1,0,0,0,0
32078,1,0,0,1,0,0,0,0,0,0,0,0
32079,1,0,0,1,0,0,1,1,0,1,0,1
32080,1,0,0,1,0,0,0,1,0,1,0,1
32081,0,0,0,1,0,0,0,1,0,0,0,0
32082,1,0,0,1,0,0,1,0,0,1,0,1
32083,0,0,1,0,0,0,0,0,0,0,0,1
32084,0,0,1,0,0,0,0,1,0,0,0,0
32085,1,0,1,0,0,0,0,1,0,0,0,1
32086,1,0,1,0,0,0,0,1,0,0,1,1
32087,1,0,0,1,0,0,1,1,0,0,0,1
32088,1,0,0,1,0,0,0,1,0,1,0,1
32089,1,0,0,1,0,0,0,1,0,1,0,1
32090,1,0,1,0,0,0,0,0,0,0,0,1
32091,0,0,1,0,0,0,0,0,0,0,0,1
32092,1,0,1,0,0,0,0,1,0,0,0,0
32093,1,0,0,1,0,0,1,1,0,1,0,1
32094,1,0,1,0,0,0,0,1,0,1,0,1
32095,1,0,1,0,0,0,0,0,0,0,0,0
32096,1,0,1,0,0,0,0,0,0,0,0,0
32097,1,0,1,0,0,0,0,1,0,1,0,1
32098,0,0,0,1,0,0,0,1,0,0,0,0
32099,0,0,1,0,0,0,0,1,0,0,0,1
32100,0,0,1,0,0,0,0,0,0,0,0,0
32101,1,0,1,0,0,0,0,1,0,1,0,1
32102,1,0,1,0,0,0,0,0,0,0,0,0
32103,1,0,1,0,0,0,0,1,0,1,0,1
32104,1,0,1,0,0,0,0,1,0,0,0,0
32105,1,0,0,1,0,0,0,0,0,1,0,1
32106,0,0,0,1,0,0,0,1,0,1,0,0
32107,0,0,0,1,0,0,0,1,0,0,0,0
32108,1,0,1,0,0,0,0,1,0,0,0,0
32109,1,0,1,0,0,0,0,0,0,0,0,1
32110,1,0,0,1,0,0,1,0,0,1,0,1
32111,1,0,1,0,0,1,0,1,0,0,1,1
32112,1,0,1,0,0,0,0,0,0,1,0,1
32113,0,0,1,0,0,0,0,0,0,1,0,0
32114,0,0,0,1,0,0,0,1,0,0,0,0
32115,1,0,0,1,0,0,0,1,0,1,0,1
32116,0,0,1,0,0,0,0,1,0,0,1,0
32117,0,0,1,0,0,0,1,1,0,1,0,1
32118,1,0,1,0,0,0,0,1,0,0,0,0
32119,1,0,1,0,0,0,0,0,0,0,0,0
32120,0,0,0,1,0,0,0,1,0,1,0,0
32121,1,0,1,0,0,0,0,0,0,0,0,1
32122,0,0,1,0,0,0,0,1,0,0,0,0
32123,1,0,0,1,0,0,0,1,0,0,0,1
32124,1,0,1,0,0,0,0,0,0,1,0,1
32125,0,0,0,1,0,0,0,1,0,0,1,1
32126,1,0,1,0,0,0,0,1,0,0,0,0
32127,1,0,0,1,0,0,0,0,0,0,0,1
32128,1,0,1,0,0,0,0,0,0,0,0,0
32129,1,0,1,0,0,0,0,0,0,0,0,0
32130,0,0,1,0,0,0,0,0,0,0,0,0
32131,1,0,1,0,0,0,0,1,0,1,0,1
32132,1,0,1,0,0,0,0,1,0,0,0,0
32133,1,0,0,1,0,0,1,1,0,1,0,1
32134,1,0,0,1,0,0,0,0,0,0,0,1
32135,0,0,0,1,0,0,0,0,0,0,0,0
32136,1,0,0,1,0,0,0,1,0,0,0,1
32137,1,0,1,0,0,0,0,1,0,1,0,1
32138,1,0,1,0,0,0,0,1,0,1,0,1
32139,1,0,0,1,0,0,1,1,0,1,0,1
32140,0,0,1,0,0,0,0,1,0,0,0,0
32141,1,0,0,1,0,1,0,0,0,1,0,1
32142,0,0,1,0,0,0,0,1,0,0,0,0
32143,1,0,1,0,0,0,0,0,0,0,0,0
32144,1,0,1,0,0,0,0,0,0,0,0,0
32145,1,0,1,0,0,1,1,0,0,0,0,1
32146,1,0,0,1,0,0,0,1,0,0,0,1
32147,1,0,1,0,0,0,0,0,0,0,0,1
32148,1,0,0,1,0,0,0,1,0,0,0,0
32149,0,0,0,1,0,0,0,1,0,0,0,0
32150,1,0,1,0,0,0,0,1,0,1,0,1
32151,1,0,1,0,0,0,0,0,0,1,0,1
32152,0,0,1,0,0,0,0,1,0,1,0,1
32153,0,0,0,1,0,0,0,1,0,1,0,0
32154,0,0,0,1,0,0,0,0,0,0,0,0
32155,1,0,0,1,0,0,0,0,0,1,0,1
32156,0,0,1,0,0,0,1,1,0,1,0,1
32157,0,0,1,0,0,0,0,1,0,0,0,0
32158,1,0,1,0,0,0,0,1,0,0,0,0
32159,1,0,0,1,0,0,0,1,0,1,0,1
32160,1,0,0,1,0,0,1,1,0,0,0,1
32161,1,0,1,1,0,0,0,0,0,1,0,1
32162,1,0,1,0,0,0,0,0,0,0,0,0
32163,0,0,1,0,0,0,0,1,0,0,0,1
32164,0,0,0,1,0,0,0,1,0,1,0,0
32165,1,0,0,1,0,0,0,0,0,0,0,1
32166,1,0,1,0,0,0,0,1,0,1,0,1
32167,0,0,1,0,0,0,0,0,0,0,0,0
32168,0,0,0,1,0,0,1,0,0,1,0,0
32169,0,0,1,0,0,0,0,1,0,0,0,0
32170,0,0,1,0,0,0,1,1,0,1,0,1
32171,0,0,1,0,0,0,0,0,0,0,0,0
32172,1,0,1,0,0,0,0,1,0,1,1,1
32173,1,0,1,0,0,0,0,0,0,0,0,0
32174,0,0,1,0,0,0,0,0,0,0,0,0
32175,1,0,1,0,0,0,0,0,0,0,0,0
32176,1,0,1,0,0,0,0,1,0,0,0,0
32177,0,0,1,0,0,0,0,1,0,0,0,0
32178,1,0,1,0,0,0,1,0,0,0,0,0
32179,1,0,0,1,0,0,0,1,0,0,0,1
32180,1,0,0,1,0,0,0,1,0,1,0,1
32181,1,0,1,0,0,0,0,1,0,1,0,1
32182,1,0,1,0,0,0,0,1,0,0,0,0
32183,0,0,0,1,0,0,0,1,0,0,0,0
32184,1,0,0,1,0,0,0,0,0,0,0,0
32185,1,0,1,0,0,0,0,0,0,0,0,0
32186,1,0,0,1,0,1,0,0,0,0,0,1
32187,1,0,0,1,0,0,0,0,0,0,0,1
32188,1,0,0,1,0,0,1,1,0,1,0,1
32189,1,0,1,0,0,0,0,1,0,1,0,1
32190,1,0,1,0,0,0,0,1,0,0,1,0
32191,0,0,0,1,0,0,0,0,0,0,0,1
32192,0,0,1,0,0,0,0,1,0,0,0,1
32193,1,0,0,1,0,0,0,1,0,1,0,1
32194,1,0,1,0,0,0,0,0,0,0,0,1
32195,1,0,0,1,0,0,1,0,0,0,0,1
32196,0,0,1,0,0,0,0,1,0,1,0,0
32197,1,0,0,1,0,0,0,1,0,1,0,1
32198,1,0,0,1,0,0,1,1,0,1,0,1
32199,1,0,0,1,0,0,1,1,0,1,0,1
32200,0,0,1,0,0,0,0,0,0,0,0,1
32201,0,0,1,0,0,0,0,0,0,0,0,1
32202,0,0,0,1,0,0,0,0,0,1,0,0
32203,0,0,1,0,0,0,0,1,0,1,0,1
32204,1,0,1,0,0,0,0,1,0,1,1,1
32205,1,0,1,0,0,0,0,0,0,1,0,1
32206,0,0,0,1,0,0,0,1,0,0,0,0
32207,1,0,0,1,0,0,0,0,0,0,0,1
32208,1,0,1,0,0,0,0,1,0,0,0,1
32209,1,0,0,1,0,0,0,0,0,0,0,0
32210,0,0,1,0,0,0,0,0,0,0,0,0
32211,1,0,1,0,0,0,0,0,0,0,0,0
32212,1,0,0,1,0,0,0,1,0,0,0,0
32213,0,0,1,0,0,0,0,0,0,0,0,0
32214,1,0,1,0,0,0,0,1,0,0,1,0
32215,1,0,0,1,0,0,1,0,0,0,0,1
32216,1,0,0,1,0,0,0,1,0,0,0,1
32217,1,0,0,1,0,0,1,1,0,1,0,1
32218,1,0,0,1,0,0,1,1,0,1,0,1
32219,1,0,1,0,0,0,0,0,0,0,0,0
32220,1,0,1,0,0,0,0,1,0,1,0,1
32221,1,0,1,0,0,0,0,0,0,0,0,0
32222,1,0,0,1,0,0,0,1,0,0,0,1
32223,0,0,1,0,0,0,0,1,0,0,0,0
32224,0,0,1,0,0,0,0,1,0,0,0,0
32225,1,0,0,1,0,1,0,0,0,0,0,1
32226,1,0,1,0,0,0,0,1,0,1,0,1
32227,0,0,1,0,0,0,0,1,0,0,0,0
32228,1,0,0,1,0,0,0,0,0,0,0,0
32229,1,0,0,1,0,0,0,1,0,0,0,1
32230,1,0,1,0,0,0,0,0,0,0,0,0
32231,1,0,1,0,0,0,1,0,0,1,0,0
32232,1,0,0,1,0,0,0,1,0,0,0,1
32233,1,0,0,1,0,0,0,1,0,0,0,1
32234,1,0,1,0,0,0,0,0,0,0,0,0
32235,0,0,0,1,0,0,0,1,0,1,0,0
32236,0,0,1,0,0,0,0,0,0,0,0,0
32237,1,0,0,1,0,0,0,0,0,0,0,0
32238,1,0,1,0,0,0,0,0,0,0,0,0
32239,1,0,0,1,0,0,0,0,0,1,0,1
32240,0,0,1,0,0,0,0,1,0,0,0,0
32241,1,0,1,0,0,0,0,1,0,0,0,1
32242,0,0,1,0,0,0,0,0,0,0,0,0
32243,1,0,0,1,0,0,1,0,0,0,0,0
32244,1,0,0,1,0,0,0,1,0,1,0,1
32245,1,0,0,1,0,0,0,0,0,1,0,1
32246,1,0,1,0,0,0,0,1,0,0,0,0
32247,1,0,1,0,0,0,0,1,0,0,0,0
32248,0,0,0,1,0,0,0,0,0,0,0,0
32249,1,0,0,1,0,0,0,0,0,0,0,0
32250,0,0,0,1,0,0,1,0,0,0,0,0
32251,1,0,0,1,0,0,0,1,0,1,0,1
32252,1,0,0,1,0,0,0,0,0,0,0,1
32253,1,0,0,1,0,0,0,1,0,0,0,0
32254,1,0,1,0,0,0,0,0,0,0,0,0
32255,1,0,1,0,0,0,0,1,0,1,0,1
32256,1,0,1,0,0,0,0,0,0,0,0,0
32257,1,0,1,0,0,0,0,0,0,0,0,0
32258,1,0,0,1,0,0,0,0,0,1,0,1
32259,0,0,1,0,0,0,0,0,0,0,0,0
32260,0,0,1,0,0,0,0,1,0,0,0,1
32261,0,0,1,0,0,0,0,0,0,0,0,0
32262,1,0,1,0,0,0,0,1,0,0,0,0
32263,0,0,1,0,0,0,0,0,0,1,0,0
32264,0,0,1,0,0,0,0,0,0,0,0,0
32265,1,0,1,0,0,0,0,1,0,1,0,1
32266,1,0,0,1,0,0,0,1,0,0,0,1
32267,0,0,0,1,0,0,1,1,0,0,0,0
32268,1,0,1,0,0,0,0,0,0,1,0,1
32269,0,0,1,0,0,0,0,0,0,0,0,0
32270,1,0,1,0,0,0,0,1,0,0,0,0
32271,1,0,1,0,0,0,0,0,0,0,0,0
32272,1,0,1,0,0,0,0,1,0,1,0,1
32273,1,0,1,0,0,0,0,1,0,0,0,1
32274,1,0,1,0,0,0,0,0,0,0,0,0
32275,1,0,1,0,0,0,0,1,0,0,1,0
32276,1,0,1,0,0,0,0,0,0,1,0,1
32277,1,0,1,0,0,0,0,1,0,1,1,1
32278,1,0,1,0,0,0,0,0,0,0,0,0
32279,1,0,1,0,0,0,0,1,0,0,0,1
32280,1,0,1,0,0,0,0,0,0,0,0,0
32281,1,0,0,1,0,0,0,1,0,1,0,1
32282,1,0,0,1,0,0,0,1,0,1,0,1
32283,1,0,1,0,0,0,0,1,0,1,0,1
32284,0,0,1,0,0,0,0,0,0,0,0,0
32285,1,0,1,0,0,0,0,0,0,1,0,1
32286,1,0,0,1,0,0,1,1,0,1,0,1
32287,0,0,1,0,0,0,0,1,0,1,0,0
32288,1,0,0,1,0,0,0,1,0,1,0,1
32289,1,0,1,0,0,0,0,1,0,0,0,0
32290,1,0,0,1,0,0,0,1,0,1,0,1
32291,0,0,1,0,0,0,0,1,0,0,0,0
32292,0,0,1,0,0,0,0,0,0,0,0,0
32293,1,0,0,1,0,0,1,1,0,1,0,1
32294,1,0,0,1,0,0,0,1,0,0,0,1
32295,0,0,1,0,0,0,1,1,0,1,0,1
32296,1,0,0,1,0,0,0,0,0,1,0,1
32297,1,0,0,1,0,0,0,1,0,0,0,0
32298,1,0,0,1,0,0,0,0,0,1,0,1
32299,1,0,0,1,0,0,0,1,0,0,0,1
32300,0,0,1,0,0,0,1,1,0,1,0,1
32301,0,0,1,0,0,0,1,1,0,1,0,1
32302,1,0,1,0,0,0,0,1,0,1,0,1
32303,0,0,1,0,0,0,1,1,0,1,0,1
32304,1,0,0,1,0,0,1,1,0,1,0,1
32305,0,0,1,0,0,0,0,1,0,0,0,0
32306,1,0,0,1,0,0,1,1,0,0,0,1
32307,1,0,0,1,0,0,0,0,0,0,0,1
32308,0,0,1,0,0,0,0,0,0,0,0,1
32309,0,0,0,1,0,0,0,0,0,0,0,1
32310,0,0,1,0,0,0,0,0,0,0,0,1
32311,1,0,0,1,0,0,0,0,0,1,0,1
32312,1,0,1,0,0,0,0,1,0,1,0,1
32313,1,0,0,1,0,0,1,0,0,0,0,1
32314,0,0,1,0,0,0,0,0,0,0,0,0
32315,1,0,1,0,0,0,0,0,0,0,0,1
32316,1,0,0,1,1,0,0,1,0,1,0,1
32317,1,0,0,1,0,0,1,1,0,1,0,1
32318,1,0,1,0,0,0,0,1,0,1,0,1
32319,1,0,1,0,0,0,0,1,0,0,0,0
32320,0,0,0,1,0,0,0,1,0,1,0,0
32321,0,0,0,1,0,0,0,0,0,0,0,0
32322,0,0,1,0,0,0,0,1,0,0,0,0
32323,1,0,0,1,0,0,0,0,0,0,0,1
32324,1,0,0,1,0,0,1,1,0,1,0,1
32325,1,0,1,0,0,0,0,0,0,0,0,0
32326,1,0,0,1,0,0,0,1,0,0,0,1
32327,1,0,1,0,0,0,0,0,0,0,0,0
32328,0,0,1,0,0,0,0,0,0,0,0,0
32329,0,0,1,0,0,0,0,0,0,0,0,0
32330,0,0,1,0,0,0,0,0,0,0,0,0
32331,1,0,0,1,0,0,1,1,0,1,0,1
32332,1,0,0,1,0,0,0,0,0,0,0,1
32333,1,0,1,0,0,0,0,0,0,0,1,0
32334,1,0,0,1,0,0,1,1,0,1,0,1
32335,1,0,0,1,0,0,1,1,0,1,0,1
32336,1,0,1,0,0,0,0,1,0,0,0,0
32337,1,0,0,1,0,0,1,1,0,1,0,1
32338,1,0,0,1,0,0,1,0,0,0,0,1
32339,1,0,1,0,0,0,0,1,0,0,0,1
32340,1,0,1,0,0,0,0,1,0,1,1,1
32341,0,0,1,0,0,0,0,0,0,1,0,0
32342,1,0,1,0,0,0,0,1,0,1,0,1
32343,0,0,0,1,0,0,1,1,0,0,0,0
32344,1,0,0,1,0,0,1,1,0,1,0,1
